dt,yaw_cmd,yaw_pos,pitch_cmd,pitch_pos
0.3,0.0,-2.021480083465576,0.0,-4.394561290740967
0.3,0.9780510067939758,-2.021480083465576,-2.6921191215515137,-4.394561290740967
0.32,-0.8167485594749451,-2.021480083465576,-0.6455680131912231,-4.306670665740967
0.32,-0.8167485594749451,-2.021480083465576,-0.6455680131912231,-4.04299783706665
0.32,-1.1954258680343628,-2.021480083465576,-0.7520196437835693,-4.04299783706665
0.32,-2.441380262374878,-2.285125494003296,0.4094626307487488,-3.779325246810913
0.32,-3.8297338485717773,-2.460907220840454,-1.5366586446762085,-3.779325246810913
0.32,-3.8297338485717773,-3.2519524097442627,-1.5366586446762085,-3.691434383392334
0.36,-3.142071008682251,-5.624979019165039,-0.8023576736450195,-1.669943928718567
0.38,-1.6182348728179932,-6.8554511070251465,-1.9036351442337036,-1.4062713384628296
0.42,-1.8934190273284912,-7.382795810699463,-1.8857922554016113,-1.0547077655792236
0.46,-1.197615385055542,-7.382795810699463,-3.8116447925567627,-0.6152534484863281
0.48,-0.6498984694480896,-7.382795810699463,-2.07106351852417,0.5273279547691345
0.52,-1.0312038660049438,-7.382795810699463,-2.2713539600372314,1.230454921722412
0.56,-0.4176795780658722,-7.382795810699463,-0.6498644948005676,1.230454921722412
0.58,0.5271185636520386,-7.382795810699463,-0.25888586044311523,1.142564058303833
0.62,1.0792677402496338,-7.382795810699463,1.246273398399353,1.054673194885254
0.64,2.0989787578582764,-7.382795810699463,2.8773510456085205,0.17576444149017334
0.68,2.0989787578582764,-6.5917510986328125,2.8773510456085205,-2.28518009185791
0.72,2.429347515106201,-5.185551643371582,2.2331008911132812,-3.779325246810913
0.74,1.565625548362732,-4.921852111816406,1.7469985485076904,-3.9551069736480713
0.78,1.565625548362732,-4.833988189697266,1.7469985485076904,-4.13088846206665
0.8200000000000001,2.5558290481567383,-4.746070384979248,0.41643214225769043,-4.306670665740967
0.86,2.0109169483184814,-4.746070384979248,1.6338472366333008,-4.306670665740967
0.9,1.3705350160598755,-4.306643009185791,0.9011138081550598,-4.306670665740967
0.92,1.3705350160598755,-4.218724727630615,0.9011138081550598,-4.306670665740967
0.96,-0.958245038986206,-4.218724727630615,-1.8433640003204346,-4.306670665740967
1.0,0.019070826470851898,-4.218724727630615,-3.9779582023620605,-4.04299783706665
1.02,-0.06909218430519104,-4.218724727630615,-4.935161113739014,-2.28518009185791
1.06,-0.06909218430519104,-4.218724727630615,-4.935161113739014,0.9667823314666748
1.1,-2.6384427547454834,-4.218724727630615,-3.8151297569274902,2.5488181114196777
1.1400000000000001,-1.4964720010757446,-4.218724727630615,-5.0,3.0761632919311523
1.16,-1.4964720010757446,-4.218724727630615,-5.0,4.833953380584717
1.2,-1.1209408044815063,-4.394506454467773,-5.0,5.712862014770508
1.24,-1.9666680097579956,-4.658206462860107,-4.1376447677612305,6.943334102630615
1.26,-1.9666680097579956,-4.921852111816406,-4.1376447677612305,7.558570861816406
1.3,-0.03512959182262421,-5.185551643371582,-4.34756326675415,8.085916519165039
1.34,1.8156944513320923,-5.273415565490723,-2.2518863677978516,8.173807144165039
1.36,2.132362127304077,-5.273415565490723,-3.668215751647949,8.085916519165039
1.4000000000000001,2.377268075942993,-5.273415565490723,-4.176999568939209,8.085916519165039
1.44,1.7655820846557617,-5.273415565490723,-4.342408180236816,8.261697769165039
1.48,2.3714845180511475,-5.273415565490723,-2.968916893005371,10.283187866210938
1.52,2.3714845180511475,-5.273415565490723,-2.968916893005371,10.81053352355957
1.56,2.938659191131592,-4.042943000793457,-3.4519460201263428,10.81053352355957
1.58,4.589720726013184,-3.339815855026245,-4.690100193023682,11.07420539855957
1.62,4.744737148284912,-2.3730435371398926,-4.583264350891113,11.953113555908203
1.6600000000000001,3.6049556732177734,-1.3183530569076538,-2.726625680923462,12.216787338256836
1.7,3.854243755340576,0.17581908404827118,-3.9137821197509766,12.392568588256836
1.72,3.854243755340576,0.6152461171150208,-3.9137821197509766,12.744132041931152
1.76,4.155083179473877,1.2305095195770264,-2.7774252891540527,13.447259902954102
1.8,5.0,1.8457183837890625,-2.2618982791900635,13.359368324279785
1.84,5.0,2.5488452911376953,0.10975318402051926,13.359368324279785
1.86,5.0,3.4277541637420654,-0.37666749954223633,12.656241416931152
1.9000000000000001,5.0,4.306662559509277,-0.7189075946807861,12.04100513458252
1.94,5.0,4.921871185302734,-1.783082365989685,11.86522388458252
1.96,5.0,5.537134647369385,-1.783082365989685,11.86522388458252
2.0,3.0827770233154297,6.064479827880859,-3.143493175506592,11.86522388458252
2.04,3.148414134979248,6.328125476837158,-3.5321075916290283,12.744132041931152
2.06,3.148414134979248,6.328125476837158,-3.5321075916290283,13.447259902954102
2.1,3.1411619186401367,6.328125476837158,-4.947579860687256,14.853485107421875
