dt,yaw_cmd,yaw_vel,yaw_pos,pitch_cmd,pitch_vel,pitch_pos
1778337354.2815268,9.938153266906738,0.0,-10.371085166931152,9.057948112487793,0.0,-113.37894439697266
1778337354.3167753,9.981742858886719,0.0,-10.371085166931152,9.881525039672852,0.0,-113.37894439697266
1778337354.3487961,9.99388599395752,0.0,-10.371085166931152,9.99924373626709,0.0,-113.37894439697266
1778337354.3812108,9.998710632324219,0.0,-10.371085166931152,9.633963584899902,0.0,-113.37894439697266
1778337354.4166067,9.977421760559082,0.0,-10.371085166931152,8.49766731262207,0.0,-113.37894439697266
1778337354.447017,9.956938743591309,0.0,-10.371085166931152,7.6661787033081055,0.0,-113.37894439697266
1778337354.4793863,9.896244049072266,0.0,-10.371085166931152,5.559192657470703,0.0,-113.37894439697266
1778337354.5164824,9.809225082397461,0.0,-10.371085166931152,3.0050547122955322,0.0,-113.37894439697266
1778337354.5470307,9.755852699279785,0.0,-10.371085166931152,1.6231932640075684,0.0,-113.37894439697266
1778337354.5795505,9.629443168640137,0.0,-10.371085166931152,-1.2114259004592896,0.0,-113.37894439697266
1778337354.6166263,9.47694206237793,0.0,-10.371085166931152,-3.9501078128814697,0.0,-113.37894439697266
1778337354.6471553,9.390974998474121,0.0,-10.371085166931152,-5.213718891143799,0.0,-113.37894439697266
1778337354.679579,9.199779510498047,0.0,-10.371085166931152,-7.401761054992676,0.0,-113.37894439697266
1778337354.7162426,8.983190536499023,0.0,-10.371085166931152,-8.993864059448242,0.0,-113.37894439697266
1778337354.747008,8.865497589111328,0.0,-10.371085166931152,-9.52376937866211,0.0,-113.37894439697266
1778337354.7795496,8.61160659790039,0.0,-10.371085166931152,-9.996976852416992,0.0,-113.37894439697266
1778337354.816412,8.33348560333252,0.0,-10.371085166931152,-9.661752700805664,0.0,-113.37894439697266
1778337354.8467972,8.185521125793457,0.0,-10.371085166931152,-9.196512222290039,0.0,-113.37894439697266
1778337354.8773339,7.872195243835449,0.0,-10.371085166931152,-7.717137813568115,0.0,-113.37894439697266
1778337354.907762,7.707010269165039,0.0,-10.371085166931152,-6.732848644256592,0.0,-113.37894439697266
1778337354.940297,7.360071182250977,0.0,-10.371085166931152,-4.374372482299805,0.0,-113.37894439697266
1778337354.9762805,6.991729736328125,0.0,-10.371085166931152,-1.659230351448059,0.0,-113.37894439697266
1778337355.007693,6.799807548522949,0.0,-10.371085166931152,-0.23606400191783905,0.0,-113.37894439697266
1778337355.039249,6.401048183441162,0.0,-10.371085166931152,2.5966951847076416,0.0,-113.37894439697266
1778337355.0753293,6.401048183441162,0.0,-10.371085166931152,2.5966951847076416,0.0,-113.37894439697266
1778337355.1076791,5.767514705657959,0.0,-10.371085166931152,6.383920669555664,0.0,-113.37894439697266
1778337355.1400363,5.323131084442139,0.0,-10.371085166931152,8.299894332885742,0.0,-113.37894439697266
1778337355.1760597,4.862464427947998,0.0,-10.371085166931152,9.538863182067871,0.0,-113.37894439697266
1778337355.2078073,4.626402854919434,0.0,-10.371085166931152,9.870047569274902,0.0,-113.37894439697266
1778337355.2398953,4.143612861633301,0.0,-10.371085166931152,9.921122550964355,0.0,-113.37894439697266
1778337355.2773256,3.647692918777466,0.0,-10.371085166931152,9.159550666809082,0.0,-113.37894439697266
1778337355.30781,3.3952319622039795,0.0,-10.371085166931152,8.490618705749512,0.0,-113.37894439697266
1778337355.3398514,2.8821816444396973,0.0,-10.371085166931152,6.644368648529053,0.0,-113.37894439697266
1778337355.375938,2.3594934940338135,0.0,-10.371085166931152,4.251393795013428,0.0,-113.37894439697266
1778337355.4077947,2.0949959754943848,0.0,-10.371085166931152,2.9097416400909424,0.0,-113.37894439697266
1778337355.4398928,1.5606392621994019,0.0,-10.371085166931152,0.07384983450174332,0.0,-113.37894439697266
1778337355.477053,1.0204217433929443,0.0,-10.371085166931152,-2.7696290016174316,0.0,-113.37894439697266
1778337355.507517,0.7486066818237305,0.0,-10.371085166931152,-4.120468616485596,0.0,-113.37894439697266
1778337355.5398183,0.20256437361240387,0.0,-10.371085166931152,-6.540696144104004,0.0,-113.37894439697266
1778337355.5760071,-0.3453395664691925,0.0,-10.371085166931152,-8.422060012817383,0.0,-113.37894439697266
1778337355.6074684,-0.6194759607315063,0.0,-10.371085166931152,-9.1096830368042,0.0,-113.37894439697266
1778337355.6398897,-1.1670790910720825,0.0,-10.371085166931152,-9.906949043273926,0.0,-113.37894439697266
1778337355.6771328,-1.712392807006836,0.0,-10.371085166931152,-9.884282112121582,0.0,-113.37894439697266
1778337355.7074025,-1.983664631843567,0.0,-10.371085166931152,-9.562954902648926,0.0,-113.37894439697266
1778337355.7398834,-2.522380828857422,0.0,-10.371085166931152,-8.332833290100098,0.0,-113.37894439697266
1778337355.7759557,-3.054582118988037,0.0,-10.371085166931152,-6.4101881980896,0.0,-113.37894439697266
1778337355.807494,-3.3177103996276855,0.0,-10.371085166931152,-5.236828804016113,0.0,-113.37894439697266
1778337355.8398492,-3.8369665145874023,0.0,-10.371085166931152,-2.587589740753174,0.0,-113.37894439697266
1778337355.8771348,-4.345489978790283,0.0,-10.371085166931152,0.27847468852996826,0.0,-113.37894439697266
1778337355.9072,-4.595205307006836,0.0,-10.371085166931152,1.7184686660766602,0.0,-113.37894439697266
1778337355.9396405,-5.084512710571289,0.0,-10.371085166931152,4.4621195793151855,0.0,-113.37894439697266
1778337355.975745,-5.558963775634766,0.0,-10.371085166931152,6.834725379943848,0.0,-113.37894439697266
1778337356.006976,-5.790116310119629,0.0,-10.371085166931152,7.818069934844971,0.0,-113.37894439697266
1778337356.0395367,-6.239288806915283,0.0,-10.371085166931152,9.275399208068848,0.0,-113.37894439697266
1778337356.0767722,-6.669665813446045,0.0,-10.371085166931152,9.957113265991211,0.0,-113.37894439697266
1778337356.106982,-6.877333641052246,0.0,-10.371085166931152,9.986169815063477,0.0,-113.37894439697266
1778337356.1394506,-7.276711940765381,0.0,-10.371085166931152,9.41679859161377,0.0,-113.37894439697266
1778337356.1754932,-7.653628349304199,0.0,-10.371085166931152,8.056792259216309,0.0,-113.37894439697266
1778337356.2070749,-7.833232402801514,0.0,-10.371085166931152,7.113231182098389,0.0,-113.37894439697266
1778337356.2395701,-8.173906326293945,0.0,-10.371085166931152,4.797558784484863,0.0,-113.37894439697266
1778337356.2767074,-8.488813400268555,0.0,-10.371085166931152,2.076939582824707,0.0,-113.37894439697266
1778337356.3069859,-8.636225700378418,0.0,-10.371085166931152,0.6353539228439331,0.0,-113.37894439697266
1778337356.3395507,-8.910252571105957,0.0,-10.371085166931152,-2.258514881134033,0.0,-113.37894439697266
1778337356.3753505,-9.15565299987793,0.0,-10.371085166931152,-4.963327884674072,0.0,-113.37894439697266
1778337356.4068632,-9.267302513122559,0.0,-10.371085166931152,-6.172200679779053,0.0,-113.37894439697266
1778337356.439228,-9.467915534973145,0.0,-10.371085166931152,-8.174630165100098,0.0,-113.37894439697266
1778337356.4766595,-9.637566566467285,0.0,-10.371085166931152,-9.486491203308105,0.0,-113.37894439697266
1778337356.506932,-9.710537910461426,0.0,-10.371085166931152,-9.84582233428955,0.0,-113.37894439697266
1778337356.5392451,-9.832334518432617,0.0,-10.371085166931152,-9.932385444641113,0.0,-113.37894439697266
1778337356.5752113,-9.921432495117188,0.0,-10.371085166931152,-9.176414489746094,0.0,-113.37894439697266
1778337356.6064475,-9.953554153442383,0.0,-10.371085166931152,-8.49942684173584,0.0,-113.37894439697266
1778337356.6376479,-9.992671012878418,0.0,-10.371085166931152,-6.6186418533325195,0.0,-113.37894439697266
1778337356.6679206,-9.999579429626465,0.0,-10.371085166931152,-5.454761028289795,0.0,-113.37894439697266
1778337356.7003856,-9.987927436828613,0.0,-10.371085166931152,-2.803394079208374,0.0,-113.37894439697266
1778337356.737685,-9.942181587219238,0.0,-10.371085166931152,0.08818735927343369,0.0,-113.37894439697266
1778337356.767878,-9.906498908996582,0.0,-10.371085166931152,1.5473679304122925,0.0,-113.37894439697266
1778337356.8001869,-9.809530258178711,0.0,-10.371085166931152,4.336713790893555,0.0,-113.37894439697266
1778337356.8375947,-9.678531646728516,0.0,-10.371085166931152,6.757064342498779,0.0,-113.37894439697266
1778337356.8677878,-9.600340843200684,0.0,-10.371085166931152,7.762283802032471,0.0,-113.37894439697266
1778337356.8992524,-9.418779373168945,0.0,-10.371085166931152,9.254631042480469,0.0,-113.37894439697266
1778337356.9353755,-9.418779373168945,0.0,-10.371085166931152,9.254631042480469,0.0,-113.37894439697266
1778337356.9663782,-9.084334373474121,0.0,-10.371085166931152,9.986406326293945,0.0,-113.37894439697266
1778337356.999132,-8.82080364227295,0.0,-10.371085166931152,9.406909942626953,0.0,-113.37894439697266
1778337357.0370777,-8.82080364227295,0.0,-10.371085166931152,9.406909942626953,0.0,-113.37894439697266
1778337357.0674527,-8.366469383239746,0.0,-10.371085166931152,7.056818008422852,0.0,-113.37894439697266
1778337357.0998943,-8.025500297546387,0.0,-10.371085166931152,4.697470664978027,0.0,-113.37894439697266
1778337357.1369767,-7.655245780944824,0.0,-10.371085166931152,1.9324307441711426,0.0,-113.37894439697266
1778337357.1672134,-7.459489822387695,0.0,-10.371085166931152,0.47121164202690125,0.0,-113.37894439697266
