dt,yaw_cmd,yaw_pos,pitch_cmd,pitch_pos
1.08,0.0,-2.285125494003296,0.0,-4.482452392578125
1.1,0.0,-2.285125494003296,0.0,-4.482452392578125
1.1400000000000001,0.0,-2.285125494003296,-11.500518798828125,-4.482452392578125
1.16,0.0,-2.285125494003296,-11.864034652709961,-4.13088846206665
1.2,0.0,-2.285125494003296,-11.864034652709961,-1.757834792137146
1.24,0.0,-2.285125494003296,-12.040800094604492,3.0761632919311523
1.28,0.0,-2.285125494003296,-12.71102523803711,8.173807144165039
1.32,0.0,-2.285125494003296,-13.021869659423828,13.007804870605469
1.34,0.0,-2.285125494003296,-13.021869659423828,17.57810401916504
1.3800000000000001,0.0,-2.285125494003296,-13.45427131652832,20.56639289855957
1.42,0.0,-2.285125494003296,-13.718111991882324,23.906217575073242
1.44,0.0,-2.285125494003296,-13.718111991882324,27.158180236816406
1.48,0.0,-2.285125494003296,-14.074054718017578,29.970687866210938
1.52,0.0,-2.285125494003296,-14.282951354980469,32.69530487060547
1.54,0.0,-2.285125494003296,-14.467658996582031,36.123023986816406
1.58,0.0,-2.285125494003296,-14.467658996582031,39.6386604309082
1.62,0.0,-2.285125494003296,-14.696649551391602,42.18749237060547
1.6600000000000001,0.0,-2.285125494003296,-14.815484046936035,45.351539611816406
1.68,0.0,-2.285125494003296,-14.815484046936035,48.42770004272461
1.72,0.0,-2.285125494003296,-14.94003963470459,51.503875732421875
1.76,0.0,-2.285125494003296,-14.985618591308594,54.316375732421875
1.78,0.0,-2.285125494003296,-14.985618591308594,57.56832504272461
1.84,0.0,-2.285125494003296,-14.996759414672852,61.435516357421875
1.86,0.0,-2.285125494003296,-14.99509048461914,64.51168060302734
1.9000000000000001,0.0,-2.285125494003296,-14.892523765563965,67.06051635742188
1.92,0.0,-2.285125494003296,-14.789814949035645,69.43355560302734
1.96,0.0,-2.285125494003296,-14.725244522094727,71.45504760742188
2.0,0.0,-2.285125494003296,-14.569215774536133,73.74020385742188
2.02,0.0,-2.285125494003296,-14.569215774536133,76.72848510742188
2.06,0.0,-2.285125494003296,-14.266756057739258,78.74996948242188
2.1,0.0,-2.285125494003296,-14.018721580505371,80.77145385742188
2.12,0.0,-2.285125494003296,-13.733080863952637,83.05660247802734
2.16,0.0,-2.285125494003296,-13.576065063476562,84.99020385742188
2.2,0.0,-2.285125494003296,-13.233515739440918,86.7480239868164
2.22,0.0,-2.285125494003296,-13.233515739440918,88.94528198242188
2.2600000000000002,0.0,-2.285125494003296,-12.64828109741211,90.52731323242188
2.3000000000000003,0.0,-2.285125494003296,-12.21061897277832,92.63668823242188
2.32,0.0,-2.285125494003296,-11.735227584838867,94.30661010742188
2.36,0.0,-2.285125494003296,-11.483504295349121,95.09762573242188
2.4,0.0,-2.285125494003296,-10.952326774597168,96.50387573242188
2.42,0.0,-2.285125494003296,-10.384733200073242,98.17378997802734
2.46,0.0,-2.285125494003296,-10.087528228759766,99.31637573242188
2.5,0.0,-2.285125494003296,-9.466891288757324,100.19528198242188
2.52,0.0,-2.285125494003296,-8.812201499938965,101.42575073242188
2.56,0.0,-2.285125494003296,-8.472472190856934,102.12887573242188
2.6,0.0,-2.285125494003296,-7.7691144943237305,103.18355560302734
2.62,0.0,-2.285125494003296,-7.035190582275391,103.71090698242188
2.66,0.0,-2.285125494003296,-6.657296180725098,104.15036010742188
2.7,0.0,-2.285125494003296,-5.880806922912598,104.23825073242188
2.72,0.0,-2.285125494003296,-5.078407287597656,104.32614135742188
2.7600000000000002,0.0,-2.285125494003296,-4.6681694984436035,104.32614135742188
2.8000000000000003,0.0,-2.285125494003296,-3.8310787677764893,104.32614135742188
2.84,0.0,-2.285125494003296,-2.973917245864868,104.41403198242188
2.86,0.0,-2.285125494003296,-2.973917245864868,104.41403198242188
