dt,yaw_cmd,yaw_pos,pitch_cmd,pitch_pos
1778674368.5585873,0.0,-2.1972618103027344,0.0,-1.7302845662925392e-05
1778674368.5594718,0.0,-2.1972618103027344,0.8265333771705627,-1.7302845662925392e-05
1778674368.5602157,0.0,-2.1972618103027344,2.5603151321411133,-0.08790817856788635
1778674368.5609746,0.0,-2.1972618103027344,3.5101428031921387,-0.7910351753234863
1778674368.561705,0.0,-2.1972618103027344,5.988389015197754,-2.197289228439331
1778674368.5624125,0.0,-2.1972618103027344,5.445652961730957,-5.0976881980896
1778674368.563163,0.0,-2.1972618103027344,5.445652961730957,-7.031260013580322
1778674368.5914924,0.0,-2.1972618103027344,6.634716510772705,-7.207041263580322
1778674368.6226277,0.0,-2.1972618103027344,5.81907320022583,-9.316422462463379
1778674368.655926,0.0,-2.1972618103027344,5.998287200927734,-11.337912559509277
1778674368.6910486,0.0,-2.1972618103027344,5.819544315338135,-11.601585388183594
1778674368.726251,0.0,-2.1972618103027344,6.21078634262085,-13.09572982788086
1778674368.7614846,0.0,-2.1972618103027344,5.73968505859375,-14.414093971252441
1778674368.7946403,0.0,-2.1972618103027344,6.952991962432861,-15.380892753601074
1778674368.8296473,0.0,-2.1972618103027344,3.7257001399993896,-17.66602897644043
1778674368.8645997,0.0,-2.1972618103027344,4.8382792472839355,-18.193374633789062
1778674368.8992307,0.0,-2.1972618103027344,5.395956516265869,-18.193374633789062
1778674368.934281,0.0,-2.1972618103027344,5.892210483551025,-19.248064041137695
1778674368.969469,0.0,-2.1972618103027344,7.009195804595947,-20.742210388183594
1778674369.003532,0.0,-2.1972618103027344,7.354195594787598,-22.76369857788086
1778674369.0404139,0.0,-2.1972618103027344,5.80393123626709,-24.082061767578125
1778674369.075522,0.0,-2.1972618103027344,6.511959552764893,-24.433626174926758
1778674369.1099942,0.0,-2.1972618103027344,5.466704845428467,-26.630870819091797
1778674369.14311,0.0,-2.1972618103027344,5.222689151763916,-26.630870819091797
1778674369.178454,0.0,-2.1972618103027344,5.328803062438965,-26.894542694091797
1778674369.2134922,0.0,-2.285125494003296,3.152622699737549,-27.861343383789062
1778674369.2488468,0.0,-2.285125494003296,-0.6705625057220459,-27.861343383789062
1778674369.2840605,0.0,-2.285125494003296,-0.2977379858493805,-27.861343383789062
1778674369.3211908,0.0,-2.285125494003296,-0.001363801653496921,-26.982433319091797
1778674369.3560278,0.0,-2.285125494003296,-1.5387349128723145,-25.66407012939453
1778674369.3891914,0.0,-2.285125494003296,-3.4996089935302734,-23.291044235229492
1778674369.424105,0.0,-2.285125494003296,-3.1561777591705322,-21.093772888183594
1778674369.4590876,0.0,-2.285125494003296,-3.494598388671875,-19.248064041137695
1778674369.4945724,0.0,-2.285125494003296,-3.2807250022888184,-17.92970085144043
1778674369.5300276,0.0,-2.285125494003296,1.5185599327087402,-17.84181022644043
1778674369.5645525,0.0,-2.285125494003296,2.6029703617095947,-17.84181022644043
1778674369.6001656,0.0,-2.285125494003296,4.839278697967529,-17.84181022644043
1778674369.6354995,0.0,-2.285125494003296,3.027217149734497,-19.863300323486328
1778674369.6703148,0.0,-2.285125494003296,5.471164703369141,-22.76369857788086
1778674369.70551,0.0,-2.285125494003296,4.852946758270264,-25.751962661743164
1778674369.740565,0.0,-2.285125494003296,4.500990867614746,-26.630870819091797
1778674369.7757113,0.0,-2.285125494003296,4.0394182205200195,-27.50977897644043
1778674369.810245,0.0,-2.285125494003296,4.191962718963623,-28.828140258789062
1778674369.8451574,0.0,-2.285125494003296,0.011214794591069221,-29.531269073486328
1778674369.878495,0.0,-2.285125494003296,-0.10942992568016052,-29.531269073486328
1778674369.9137504,0.0,-2.285125494003296,1.4796879291534424,-29.531269073486328
1778674369.949259,0.0,-2.285125494003296,4.273303508758545,-29.531269073486328
1778674369.985869,0.0,-2.285125494003296,4.5321245193481445,-29.531269073486328
1778674370.0229564,0.0,-2.285125494003296,2.551461696624756,-29.97072410583496
1778674370.0561304,0.0,-2.285125494003296,-1.3011544942855835,-30.322288513183594
1778674370.0911627,0.0,-2.285125494003296,-0.43171897530555725,-30.322288513183594
1778674370.124415,0.0,-2.285125494003296,-4.474233150482178,-30.322288513183594
1778674370.159417,0.0,-2.285125494003296,-4.329038143157959,-29.531269073486328
1778674370.1944177,0.0,-2.285125494003296,-2.843581438064575,-26.806652069091797
1778674370.2290177,0.0,-2.285125494003296,-2.3604965209960938,-25.04886245727539
1778674370.2641144,0.0,-2.285125494003296,-2.764158010482788,-24.609407424926758
1778674370.299928,0.0,-2.285125494003296,-5.819025993347168,-23.906280517578125
1778674370.3349504,0.0,-2.285125494003296,-5.434858322143555,-21.533227920532227
1778674370.3699965,0.0,-2.285125494003296,-3.0208897590637207,-19.423845291137695
1778674370.4055383,0.0,-2.285125494003296,-3.2735040187835693,-18.984390258789062
1778674370.4403858,0.0,-2.285125494003296,-3.8207719326019287,-18.896501541137695
1778674370.4754846,0.0,-2.285125494003296,-2.588430166244507,-17.92970085144043
1778674370.5105882,0.0,-2.285125494003296,-0.6530188322067261,-17.92970085144043
1778674370.545801,0.0,-2.285125494003296,1.5503672361373901,-17.92970085144043
1778674370.5810335,0.0,-2.285125494003296,-0.9299787282943726,-19.248064041137695
1778674370.616251,0.0,-2.285125494003296,-2.0833444595336914,-19.863300323486328
1778674370.6495888,0.0,-2.285125494003296,-1.1748456954956055,-19.863300323486328
1778674370.684561,0.0,-2.285125494003296,1.3788858652114868,-19.775409698486328
1778674370.7196612,0.0,-2.285125494003296,4.186288833618164,-19.863300323486328
1778674370.754809,0.0,-2.285125494003296,2.3280413150787354,-21.093772888183594
1778674370.789896,0.0,-2.285125494003296,3.8690695762634277,-22.58791732788086
1778674370.825136,0.0,-2.285125494003296,5.5738725662231445,-24.697298049926758
1778674370.8601983,0.0,-2.285125494003296,5.407112121582031,-27.50977897644043
1778674370.8950331,0.0,-2.285125494003296,4.454552173614502,-30.14650535583496
1778674370.9302037,0.0,-2.285125494003296,1.753229022026062,-30.761741638183594
1778674370.9653373,0.0,-2.285125494003296,3.8065695762634277,-30.761741638183594
1778674371.000473,0.0,-2.285125494003296,3.245739698410034,-30.761741638183594
1778674371.0351543,0.0,-2.285125494003296,5.382109642028809,-30.849632263183594
1778674371.070387,0.0,-2.285125494003296,6.792793273925781,-33.134796142578125
1778674371.1057107,0.0,-2.285125494003296,4.564458847045898,-36.0351676940918
1778674371.1406324,0.0,-2.285125494003296,3.0165717601776123,-37.26564025878906
1778674371.1755128,0.0,-2.285125494003296,2.2813563346862793,-37.26564025878906
1778674371.2108881,0.0,-2.285125494003296,-0.7432783246040344,-37.26564025878906
1778674371.2454014,0.0,-2.285125494003296,-2.7293148040771484,-36.6504020690918
1778674371.2810376,0.0,-2.285125494003296,1.2097982168197632,-34.18948745727539
