dt,yaw_cmd,yaw_pos,pitch_cmd,pitch_pos
0.3,0.0,-6.5917510986328125,0.0,-0.35158079862594604
0.3,0.0,-6.5917510986328125,4.688468933105469,-0.35158079862594604
0.3,0.0,-6.5917510986328125,7.73600959777832,-0.35158079862594604
0.3,0.0,-6.5917510986328125,10.664216995239258,-1.9336165189743042
0.3,0.0,-6.5917510986328125,12.068802833557129,-5.625033378601074
0.3,0.0,-6.5917510986328125,14.730626106262207,-10.986349105834961
0.3,0.0,-6.679669380187988,17.160354614257812,-18.808609008789062
0.3,0.0,-6.679669380187988,18.275638580322266,-25.92774200439453
0.34,0.0,-6.679669380187988,20.284141540527344,-32.69533920288086
0.36,0.0,-6.767532825469971,21.969362258911133,-39.902366638183594
0.4,0.0,-6.8554511070251465,22.681716918945312,-46.2304801940918
0.42,0.0,-6.943314552307129,23.830839157104492,-52.29494857788086
0.46,0.0,-7.031232833862305,23.830839157104492,-59.23830795288086
0.5,0.0,-7.031232833862305,24.831283569335938,-64.95118713378906
0.52,0.0,-7.119096279144287,24.998451232910156,-69.87307739257812
0.56,0.0,-7.294877529144287,24.998451232910156,-75.49806213378906
0.6,0.0,-7.470659255981445,24.4893856048584,-80.24417114257812
0.62,0.0,-7.6464409828186035,23.649545669555664,-83.84770202636719
0.66,0.0,-7.734359264373779,23.083515167236328,-87.8906478881836
0.7000000000000001,0.0,-7.734359264373779,21.669992446899414,-90.79104614257812
0.74,0.0,-7.734359264373779,21.669992446899414,-94.04300689697266
0.76,0.0,-7.734359264373779,20.82797622680664,-97.64651489257812
0.8,0.0,-7.734359264373779,16.639432907104492,-100.10745239257812
0.8200000000000001,0.0,-7.734359264373779,14.112456321716309,-100.89847564697266
0.86,0.0,-7.734359264373779,14.112456321716309,-100.89847564697266
0.9,0.0,-7.734359264373779,9.894003868103027,-100.98636627197266
0.9400000000000001,0.0,-7.734359264373779,6.863167762756348,-100.89847564697266
0.96,0.0,-7.734359264373779,6.863167762756348,-100.19534301757812
1.0,0.0,-7.734359264373779,2.113309860229492,-99.40432739257812
1.04,0.0,-7.734359264373779,-1.112650752067566,-97.20706176757812
1.06,0.0,-7.734359264373779,-2.723365545272827,-93.51566314697266
1.1,0.0,-7.734359264373779,-5.906596660614014,-88.7695541381836
1.12,0.0,-7.734359264373779,-8.994436264038086,-84.02347564697266
1.16,0.0,-7.734359264373779,-8.994436264038086,-79.0136947631836
1.2,0.0,-7.734359264373779,-13.333876609802246,-74.44337463378906
1.22,0.0,-7.734359264373779,-15.960205078125,-68.8183822631836
1.26,0.0,-7.734359264373779,-15.960205078125,-62.49026870727539
1.3,0.0,-7.734359264373779,-19.387319564819336,-57.21681213378906
1.32,0.0,-7.734359264373779,-21.272785186767578,-50.712913513183594
1.36,0.0,-7.382795810699463,-21.272785186767578,-44.47269058227539
1.4000000000000001,0.0,-7.294877529144287,-23.4195613861084,-38.84767532348633
1.42,0.0,-7.382795810699463,-24.35921859741211,-31.289085388183594
